,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type_icmp,protocol_type_tcp,protocol_type_udp,service_IRC,service_X11,service_Z39_50,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_hostnames,service_http,service_http_443,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,attack_type
service_tftp_u,-9.65E-05,-4.35E-06,-3.74E-05,-9.49E-06,-6.79E-05,-3.66E-06,-6.28E-05,-1.39E-05,-0.000593558,-8.08E-06,-1.50E-05,-6.65E-06,-8.02E-06,-1.60E-05,-1.41E-05,-3.93E-05,,,-5.30E-05,-0.001924293,-0.001686038,-0.000660282,-0.000659472,-0.000352785,-0.000353739,-0.002827789,0.001540647,-0.000289718,-0.003702064,-0.002517918,-0.002541462,0.000378859,-0.001720197,-0.000225689,-0.000660749,-0.00065902,-0.000358589,-0.000354924,-0.001651733,-0.001125054,0.006863402,-1.33E-05,-6.71E-06,-1.94E-05,-3.67E-05,-2.08E-05,-2.10E-05,-2.27E-05,-1.99E-05,-2.05E-05,-2.18E-05,-2.18E-05,-0.000155922,-2.14E-05,-8.22E-05,-0.001636766,-2.05E-05,-2.01E-05,-5.24E-05,-5.72E-05,-0.000139752,-2.19E-05,-2.06E-05,-0.000550317,-2.01E-05,-2.19E-05,-2.17E-05,-2.08E-05,-2.00E-05,-2.03E-05,-2.04E-05,-2.06E-05,-2.09E-05,-2.00E-05,-2.01E-05,-2.04E-05,-2.09E-05,-1.97E-05,-2.07E-05,-2.10E-05,-3.95E-05,-0.000173476,-2.02E-06,-2.03E-05,-2.88E-05,-2.11E-05,-0.000765434,-2.02E-06,-2.22E-05,-2.13E-05,-2.14E-05,-0.000201591,-2.12E-05,-2.07E-05,-2.09E-05,-2.07E-05,-2.17E-05,-4.59E-05,1,-5.36E-06,-2.54E-05,-7.57E-06,-4.70E-05,-2.08E-05,-2.08E-05,-2.08E-05,-2.12E-05,-5.73E-06,-0.000341252,-4.87E-05,-6.71E-06,-6.09E-05,-0.00065781,-1.53E-05,-9.92E-06,-6.40E-06,0.000786271,-2.09E-05,-0.002873261
service_red_i,-9.65E-05,-4.22E-06,-3.74E-05,-9.49E-06,-6.79E-05,-3.66E-06,-6.28E-05,-1.39E-05,-0.000593558,-8.08E-06,-1.50E-05,-6.65E-06,-8.02E-06,-1.60E-05,-1.41E-05,-3.93E-05,,,-5.30E-05,-0.002177941,-0.001657158,-0.000660282,-0.000659472,-0.000352785,-0.000353739,0.000763997,-0.000363147,-0.000289718,-0.002229772,-0.002450832,-0.002437556,-0.000142012,-0.001631517,-0.000225689,-0.000660749,-0.00065902,0.000320117,-0.000354924,0.001225506,-0.001125054,-0.000294928,-1.33E-05,-6.71E-06,-1.94E-05,-3.67E-05,-2.08E-05,-2.10E-05,-2.27E-05,-1.99E-05,-2.05E-05,-2.18E-05,-2.18E-05,-0.000155922,-2.14E-05,-8.22E-05,-0.001636766,-2.05E-05,-2.01E-05,-5.24E-05,-5.72E-05,-0.000139752,-2.19E-05,-2.06E-05,-0.000550317,-2.01E-05,-2.19E-05,-2.17E-05,-2.08E-05,-2.00E-05,-2.03E-05,-2.04E-05,-2.06E-05,-2.09E-05,-2.00E-05,-2.01E-05,-2.04E-05,-2.09E-05,-1.97E-05,-2.07E-05,-2.10E-05,-3.95E-05,-0.000173476,-2.02E-06,-2.03E-05,-2.88E-05,-2.11E-05,-0.000765434,1,-2.22E-05,-2.13E-05,-2.14E-05,-0.000201591,-2.12E-05,-2.07E-05,-2.09E-05,-2.07E-05,-2.17E-05,-4.59E-05,-2.02E-06,-5.36E-06,-2.54E-05,-7.57E-06,-4.70E-05,-2.08E-05,-2.08E-05,-2.08E-05,-2.12E-05,-5.73E-06,-0.000341252,-4.87E-05,-6.71E-06,-6.09E-05,-0.00065781,-1.53E-05,-9.92E-06,-6.40E-06,0.000786271,-2.09E-05,-0.002873261
urgent,0.003785997,-5.01E-06,0.016287603,-1.72E-05,-0.000122711,1,0.000356205,0.14199643,0.006163757,0.014284642,0.03479045,-1.20E-05,0.00947632,0.015211468,-2.55E-05,0.020067977,,,-9.58E-05,-0.003996724,-0.003047339,-0.001193392,-0.001191928,-0.000637622,-0.000639347,0.001380846,-0.00065635,-0.000523636,-0.007139329,-0.004540482,-0.003278838,0.010536048,-0.002002385,-0.00040791,-0.001194235,-0.00119111,-0.000648112,-0.000641489,-0.002985337,0.003251887,-0.000533052,-2.40E-05,-1.21E-05,-3.51E-05,-6.63E-05,-3.77E-05,-3.80E-05,-4.11E-05,-3.60E-05,-3.71E-05,-3.94E-05,-3.94E-05,-0.000281813,-3.87E-05,-0.000148497,-0.002958286,-3.71E-05,-3.64E-05,-9.48E-05,-0.000103433,-0.000252587,-3.96E-05,-3.73E-05,-0.000994641,-3.64E-05,-3.96E-05,-3.92E-05,-3.77E-05,-3.62E-05,-3.68E-05,-3.70E-05,0.075926386,-3.78E-05,-3.62E-05,-3.64E-05,-3.70E-05,-3.78E-05,-3.57E-05,-3.75E-05,-3.80E-05,-7.13E-05,-0.00031354,-3.66E-06,-3.68E-05,-5.20E-05,-3.82E-05,-0.001383443,-3.66E-06,-4.01E-05,-3.85E-05,-3.87E-05,-0.000364355,-3.84E-05,-3.75E-05,-3.78E-05,-3.75E-05,-3.92E-05,0.045539975,-3.66E-06,-9.68E-06,-4.58E-05,-1.37E-05,-8.49E-05,-3.77E-05,-3.77E-05,-3.77E-05,-3.84E-05,-1.03E-05,-0.000616778,-8.81E-05,-1.21E-05,-0.00011004,-0.001188923,-2.76E-05,-1.79E-05,-1.16E-05,0.001421104,-3.78E-05,-0.001498018
flag_REJ,-0.016259798,-0.000734359,-0.006305134,-0.001600649,-0.011445902,-0.000616778,-0.010586198,-0.002346301,-0.100065319,-0.001362058,-0.002530934,-0.001121481,-0.001352782,-0.002694066,-0.002379111,-0.006627616,,,-0.008937618,-0.194722652,-0.27731612,-0.108037751,-0.111105338,0.970048555,0.970976445,-0.33287902,0.233866818,0.02578976,-0.090042045,-0.31578865,-0.307043734,0.16575831,-0.267959381,0.141336701,-0.10798307,-0.111053862,0.962729357,0.964140016,-0.278458249,0.303320808,-0.049720586,-0.001281178,0.002650959,0.00849963,0.001093712,0.011110585,0.007923163,0.009582819,0.00810445,-0.003463691,-0.003675828,0.008556622,-0.026286191,-0.003611881,-0.013851115,-0.275935062,0.010753921,-0.003395755,-0.008839085,-0.009647787,-0.021541916,0.007328426,0.007592747,0.049242957,0.007323066,0.010228443,0.007455513,0.011110585,0.006761074,0.007182293,0.010840289,-0.003480468,0.012238552,0.009929709,0.006692547,0.008976752,0.009206077,0.007615676,0.008135448,-0.003546783,-0.006654786,0.051055899,-0.000341252,0.008430786,-0.004851094,-0.003563169,0.29252279,-0.000341252,0.007142795,0.014268365,-0.003611881,-0.033985348,0.007187569,0.009359934,-0.003530321,0.011808905,0.009210585,-0.007733205,-0.000341252,-0.000902874,-0.004276555,-0.001276866,-0.007919595,-0.002904433,0.008063842,0.012938631,0.008982077,-0.000965214,1,-0.008216165,-0.001131817,-0.010263993,-0.110897139,-0.002576545,-0.001671827,-0.001079145,-0.434013474,-0.003530321,-0.001100297
num_failed_logins,0.00523886,-2.74E-05,0.049329916,-6.53E-05,-0.000466808,0.14199643,0.008740465,1,-0.001144647,0.006907152,0.036982898,0.117116985,0.003249758,0.003948459,-9.70E-05,0.003304898,,,-0.00036451,-0.015184455,-0.011577631,-0.003169458,-0.003849605,0.025166745,0.025097961,0.004580922,0.003849661,-0.001991976,-0.025443696,-0.015412982,0.00050692,0.001017168,-0.009564567,0.016000679,-0.001945353,-0.002452724,0.02475281,0.023584305,-0.011356592,0.012370582,-0.002027796,-9.13E-05,-4.62E-05,-0.000133505,-0.000252141,-0.000143305,-0.000144651,-0.000156244,-0.000137086,-0.000141263,-0.000149914,-0.000149914,-0.001072051,-0.000147306,-0.000564901,-0.011253687,-0.000141263,-0.000138492,-0.000360492,0.002854383,-0.000960871,-0.000150559,-0.000141947,-0.003783736,-0.000138492,-0.000150559,-0.000149267,-0.000143305,-0.00013779,-0.000139884,-0.000140575,-0.000141947,-0.00014398,-0.00013779,-0.000138492,-0.000140575,-0.00014398,-0.000135665,-0.000142628,-0.000144651,-0.000271408,-0.001192743,-1.39E-05,-0.000139884,-0.000197846,-0.00014532,-0.005262789,-1.39E-05,-0.000152478,-0.000146647,-0.000147306,-0.001386052,-0.000145985,-0.000142628,-0.00014398,-0.000142628,-0.000149267,0.299356455,-1.39E-05,-3.68E-05,-0.000174414,-5.21E-05,-0.000322991,-0.000143305,-0.000143305,-0.000143305,-0.000145985,-3.94E-05,-0.002346301,0.171208773,-4.62E-05,0.011795473,-0.004522809,-0.000105081,-6.82E-05,0.057936453,-0.010306558,-0.00014398,-0.001059959
service_tim_i,-0.000255186,-9.38E-06,-9.90E-05,-2.51E-05,-0.000179631,-9.68E-06,-0.000166139,-3.68E-05,-0.001570417,-2.14E-05,-3.97E-05,-1.76E-05,-2.12E-05,-4.23E-05,-3.73E-05,-0.000104013,,,-0.000140266,-0.005845582,-0.004456498,-0.001746954,-0.001744811,-0.000933387,-0.000935912,0.002021359,-0.000960802,-0.000766527,-0.013067223,-0.006641539,0.000973368,-0.000621821,0.002018297,-0.000597122,-0.001748188,-0.001743613,-0.000948742,-0.000939047,0.003242405,-0.002976632,-0.000780311,-3.51E-05,-1.78E-05,-5.14E-05,-9.70E-05,-5.51E-05,-5.57E-05,-6.01E-05,-5.28E-05,-5.44E-05,-5.77E-05,-5.77E-05,-0.000412533,-5.67E-05,-0.000217378,-0.004330503,-5.44E-05,-5.33E-05,-0.00013872,-0.000151412,-0.000369751,-5.79E-05,-5.46E-05,-0.00145601,-5.33E-05,-5.79E-05,-5.74E-05,-5.51E-05,-5.30E-05,-5.38E-05,-5.41E-05,-5.46E-05,-5.54E-05,-5.30E-05,-5.33E-05,-5.41E-05,-5.54E-05,-5.22E-05,-5.49E-05,-5.57E-05,-0.00010444,-0.000458977,-5.36E-06,-5.38E-05,-7.61E-05,-5.59E-05,-0.002025161,-5.36E-06,-5.87E-05,-5.64E-05,-5.67E-05,-0.000533363,-5.62E-05,-5.49E-05,-5.54E-05,-5.49E-05,-5.74E-05,-0.000121364,-5.36E-06,1,-6.71E-05,-2.00E-05,-0.000124289,-5.51E-05,-5.51E-05,-5.51E-05,-5.62E-05,-1.51E-05,-0.000902874,-0.000128944,-1.78E-05,-0.000161082,-0.001740411,-4.04E-05,-2.62E-05,-1.69E-05,0.002080291,-5.54E-05,-0.000840608
service_pm_dump,-9.65E-05,-4.29E-06,-2.91E-05,-9.49E-06,-6.79E-05,-3.66E-06,-6.28E-05,-1.39E-05,-0.000593558,-8.08E-06,-1.50E-05,-6.65E-06,-8.02E-06,-1.60E-05,-1.41E-05,-3.93E-05,,,-5.30E-05,-0.001490421,-0.001686038,-0.000622912,-0.000659472,0.005236896,-0.000353739,-0.00286444,0.016944074,-0.000289718,0.000495069,-0.002517918,-0.002610732,0.005327137,-0.001779317,-0.000225689,-0.000660749,-0.00065902,0.002109431,-0.000354924,-0.001651733,0.001799211,-0.000294928,-1.33E-05,-6.71E-06,-1.94E-05,-3.67E-05,-2.08E-05,-2.10E-05,-2.27E-05,-1.99E-05,-2.05E-05,-2.18E-05,-2.18E-05,-0.000155922,-2.14E-05,-8.22E-05,-0.001636766,-2.05E-05,-2.01E-05,-5.24E-05,-5.72E-05,-0.000139752,-2.19E-05,-2.06E-05,-0.000550317,-2.01E-05,-2.19E-05,-2.17E-05,-2.08E-05,-2.00E-05,-2.03E-05,-2.04E-05,-2.06E-05,-2.09E-05,-2.00E-05,-2.01E-05,-2.04E-05,-2.09E-05,-1.97E-05,-2.07E-05,-2.10E-05,-3.95E-05,-0.000173476,1,-2.03E-05,-2.88E-05,-2.11E-05,-0.000765434,-2.02E-06,-2.22E-05,-2.13E-05,-2.14E-05,-0.000201591,-2.12E-05,-2.07E-05,-2.09E-05,-2.07E-05,-2.17E-05,-4.59E-05,-2.02E-06,-5.36E-06,-2.54E-05,-7.57E-06,-4.70E-05,-2.08E-05,-2.08E-05,-2.08E-05,-2.12E-05,-5.73E-06,-0.000341252,-4.87E-05,-6.71E-06,-6.09E-05,-0.00065781,-1.53E-05,-9.92E-06,-6.40E-06,0.000786271,-2.09E-05,0.000704499
flag_OTH,-0.000272805,-1.23E-05,-0.000105785,-2.69E-05,-0.000192034,-1.03E-05,-0.00017761,-3.94E-05,-0.001678848,-2.29E-05,-4.25E-05,-1.88E-05,-2.27E-05,-4.52E-05,-3.99E-05,-0.000111195,,,-0.000149951,-0.00625459,-0.004766828,-0.001867574,-0.001865283,-0.000997834,-0.001000533,0.002160926,-0.001027142,0.002713062,-0.002476565,-0.006680635,-0.00694348,0.024735777,0.000830363,-0.000399572,-0.001644208,-0.001864003,0.010242071,-0.001003884,-0.00467184,0.005088972,-0.000834188,-3.75E-05,-1.90E-05,-5.49E-05,-0.000103725,-5.90E-05,-5.95E-05,-6.43E-05,-5.64E-05,-5.81E-05,-6.17E-05,-6.17E-05,-0.000441017,-6.06E-05,-0.000232387,-0.004629507,-5.81E-05,-5.70E-05,-0.000148298,-0.000161866,0.004775149,-6.19E-05,-5.84E-05,-0.001556542,-5.70E-05,-6.19E-05,-6.14E-05,-5.90E-05,-5.67E-05,-5.75E-05,-5.78E-05,-5.84E-05,-5.92E-05,-5.67E-05,-5.70E-05,-5.78E-05,-5.92E-05,-5.58E-05,-5.87E-05,-5.95E-05,-0.000111651,-0.000490667,-5.73E-06,-5.75E-05,-8.14E-05,-5.98E-05,0.006274287,-5.73E-06,-6.27E-05,-6.03E-05,-6.06E-05,-0.00057019,-6.01E-05,-5.87E-05,-5.92E-05,-5.87E-05,-6.14E-05,-0.000129744,-5.73E-06,-1.51E-05,-7.18E-05,-2.14E-05,-0.000132871,-5.90E-05,-5.90E-05,-5.90E-05,-6.01E-05,1,-0.000965214,-0.000137847,-1.90E-05,-0.000172204,-0.001860579,-4.32E-05,-2.80E-05,-1.81E-05,-0.007281672,-5.92E-05,0.0007277
dst_host_rerror_rate,0.006739163,-0.000392691,-0.004999622,-0.001510952,0.029773951,-0.000648112,-0.006540738,0.02475281,-0.090868198,-0.000843138,2.94E-06,0.000646481,-0.001003372,-0.001513473,-0.001918464,-0.006610591,,,-0.007556293,-0.211757707,-0.291104239,-0.112393383,-0.113218715,0.986994792,0.982166343,-0.330290836,0.227656822,0.024294814,-0.092460263,-0.332682983,-0.323162307,0.221738525,-0.268894303,0.139266517,-0.113402631,-0.113184441,1,0.984803837,-0.292441406,0.31337362,-0.039540022,0.007058115,0.000894286,0.008783519,0.000827258,0.010692157,0.008148587,0.010427041,0.00774559,0.005061054,0.011217251,0.008673391,-0.025314529,0.009615478,-0.014551724,-0.289792555,0.010952727,0.009455406,-0.003787592,-0.003733112,-0.018463382,0.008369199,0.006895422,0.047606389,0.007408829,0.009829649,0.007087225,0.010692157,0.006423091,0.00683395,0.010944026,0.008444443,0.011687165,0.009483643,0.006354532,0.008597831,0.009414327,0.007368471,0.007766947,0.008207964,-0.006983361,0.068373616,0.002109431,0.00806196,0.005501565,0.00807678,0.294795823,0.000320117,0.00688701,0.014009335,0.008449317,-0.029095011,0.007417441,0.010175741,0.008430028,0.013295129,0.008761716,0.012304704,-0.000358589,-0.000948742,0.006784469,-0.001341733,-0.008321923,0.011890861,0.008288757,0.01347315,0.009023653,0.010242071,0.962729357,0.123868746,0.002233744,0.140960015,-0.113087489,-0.001628616,-0.001064042,0.000641588,-0.438198232,-0.003709667,0.000860367
src_bytes,0.00425823,1,-1.60E-06,-2.04E-05,-0.000139038,-5.01E-06,0.004482836,-2.74E-05,0.00170065,0.000118544,-2.19E-05,-9.84E-06,-9.84E-06,1.32E-05,4.64E-06,-5.19E-05,,,-8.23E-05,-0.003098085,-0.002500834,0.001557973,0.001114013,0.00059075,0.00137859,-0.001859509,0.0062068,-1.51E-05,-0.001742581,-0.003211937,-0.002052467,0.000578017,-0.000723734,0.001185534,-0.000718311,0.001122095,-0.000392691,0.001328358,-0.002463875,0.002755366,-0.000614967,-3.83E-08,0.000415345,-4.18E-05,-7.87E-05,-4.49E-05,-4.53E-05,-4.89E-05,-4.29E-05,-4.42E-05,-4.69E-05,-4.69E-05,-0.000330733,-4.61E-05,-0.000175908,-0.002433604,-4.42E-05,-4.33E-05,0.038479693,-9.37E-05,0.007410913,-4.71E-05,-4.44E-05,-0.000368247,-4.33E-05,-4.66E-05,-4.67E-05,-4.49E-05,-4.31E-05,-4.38E-05,-4.40E-05,-4.44E-05,-4.51E-05,-4.31E-05,-4.33E-05,-4.40E-05,-4.51E-05,-4.25E-05,-4.46E-05,-4.53E-05,-8.36E-05,-9.03E-05,-4.29E-06,-4.38E-05,-6.14E-05,-4.55E-05,-0.001643221,-4.22E-06,-4.77E-05,-4.59E-05,-4.61E-05,-0.000166219,-4.57E-05,-4.45E-05,-4.51E-05,-4.46E-05,-4.67E-05,-8.50E-05,-4.35E-06,-9.38E-06,-5.46E-05,-1.61E-05,-9.53E-05,-4.49E-05,-4.49E-05,-4.49E-05,-4.57E-05,-1.23E-05,-0.000734359,0.041406908,-1.44E-05,0.000188903,-0.001415574,0.000115552,6.40E-05,0.00232485,-0.001725242,-4.51E-05,0.000936285
flag_RSTOS0,0.021771963,-1.44E-05,-0.000124044,-3.15E-05,-0.00022518,-1.21E-05,-0.000208267,-4.62E-05,-0.00196863,-2.68E-05,-4.98E-05,-2.21E-05,-2.66E-05,-5.30E-05,-4.68E-05,-0.000130388,,,-0.000175834,-0.004816424,-0.005569372,0.005179123,0.004016357,0.007090094,0.008971615,-0.008251631,0.019564704,-0.000960897,0.000455986,-0.008298482,-0.008544033,0.006910355,-0.001445009,-0.000748535,0.001370263,0.00401944,0.002233744,0.009056141,-0.005478235,0.005967367,-0.000978176,-4.40E-05,-2.23E-05,-6.44E-05,-0.000121629,-6.91E-05,-6.98E-05,-7.54E-05,-6.61E-05,-6.81E-05,-7.23E-05,-7.23E-05,-0.00051714,-7.11E-05,-0.000272499,-0.005428595,-6.81E-05,-6.68E-05,-0.000173895,-0.000189805,-0.000463509,-7.26E-05,-6.85E-05,-0.001825213,-6.68E-05,-7.26E-05,-7.20E-05,-6.91E-05,-6.65E-05,-6.75E-05,-6.78E-05,-6.85E-05,-6.95E-05,-6.65E-05,-6.68E-05,-6.78E-05,-6.95E-05,-6.54E-05,-6.88E-05,-6.98E-05,-0.000130923,-0.00057536,-6.71E-06,-6.75E-05,-9.54E-05,-7.01E-05,0.008770985,-6.71E-06,-7.36E-05,-7.07E-05,-7.11E-05,-0.000668609,-7.04E-05,-6.88E-05,-6.95E-05,-6.88E-05,-7.20E-05,-0.000152139,-6.71E-06,-1.78E-05,-8.41E-05,-2.51E-05,-0.000155806,-6.91E-05,-6.91E-05,-6.91E-05,-7.04E-05,-1.90E-05,-0.001131817,-0.00016164,1,-0.000201928,-0.002181729,-5.07E-05,-3.29E-05,-2.12E-05,-0.008538543,-6.95E-05,0.002336583
land,-0.000452402,-2.04E-05,-0.000175426,1,-0.000318457,-1.72E-05,-0.000294537,-6.53E-05,-0.002784094,-3.79E-05,-7.04E-05,-3.12E-05,-3.76E-05,-7.50E-05,-6.62E-05,-0.000184399,,,-0.000248669,-0.010259784,-0.007886221,0.013897682,0.014421522,-0.000777302,-0.00165922,0.002286391,0.002281844,0.036984973,-0.023670712,-0.011587206,0.001984077,-0.000332952,0.003798695,0.083320053,0.012657685,0.007794684,-0.001510952,-0.001664777,-0.00774748,0.008439225,-0.001383364,-6.23E-05,-3.15E-05,-9.11E-05,-0.000172011,-9.78E-05,-9.87E-05,-0.00010659,-9.35E-05,-9.64E-05,-0.000102272,-0.000102272,-0.000731355,-0.000100493,-0.000385376,-0.007677278,-9.64E-05,-9.45E-05,0.172845246,-0.000268428,-0.000655508,-0.000102712,-9.68E-05,-0.002581269,-9.45E-05,-0.000102712,-0.00010183,-9.78E-05,-9.40E-05,-9.54E-05,-9.59E-05,-9.68E-05,-9.82E-05,-9.40E-05,-9.45E-05,-9.59E-05,-9.82E-05,-9.26E-05,-9.73E-05,-9.87E-05,-0.000185155,-0.000813691,-9.49E-06,-9.54E-05,-0.000134971,-9.91E-05,-0.003590281,-9.49E-06,-0.000104021,-0.000100043,-0.000100493,-0.000945567,-9.96E-05,-9.73E-05,-9.82E-05,-9.73E-05,-0.00010183,0.009202983,-9.49E-06,-2.51E-05,-0.000118986,-3.55E-05,-0.000220345,-9.78E-05,-9.78E-05,-9.78E-05,-9.96E-05,-2.69E-05,-0.001600649,-0.000228596,-3.15E-05,-0.000285573,0.01443364,-7.17E-05,-4.65E-05,-3.00E-05,-0.012075458,-9.82E-05,0.002541667
srv_rerror_rate,0.012106444,0.00137859,-0.005807524,-0.00165922,-0.011864731,-0.000639347,-0.005821478,0.025097961,-0.094372214,-0.000477799,-0.002185536,-0.001162518,-0.001402283,-0.0019335,-0.002466167,-0.004272087,,,-0.009030337,-0.20844441,-0.287680395,-0.112010259,-0.11509345,0.994730954,1,-0.328424986,0.231751252,0.029922621,-0.087166611,-0.327930529,-0.318238356,0.209200251,-0.266598056,0.135027993,-0.11185564,-0.114843301,0.982166343,0.986570544,-0.288647591,0.314419921,-0.051539961,0.026056274,0.002522522,0.008748028,0.000700103,0.010645582,0.008119312,0.010772213,0.007717691,0.004864679,0.010986201,0.008140714,-0.027248055,0.009576828,-0.014357955,-0.286032075,0.010904045,0.009416283,-0.005035186,-0.004355511,-0.022136765,0.008073151,0.007811682,0.049909421,0.007568241,0.009931799,0.007065882,0.010645582,0.006404188,0.006812658,0.010992383,0.008412708,0.011746615,0.00949993,0.006336212,0.008564826,0.009376443,0.00849993,0.007739877,0.008119312,-0.006898298,0.068241861,-0.000353739,0.00803243,0.005322555,0.008048104,0.290526932,-0.000353739,0.0073152,0.014307607,0.008418491,-0.032684075,0.007393306,0.010132511,0.008191357,0.013721461,0.009352145,0.014724892,-0.000353739,-0.000935912,0.005840097,-0.001323589,-0.008209388,0.012431574,0.008264258,0.013622236,0.009146532,-0.001000533,0.970976445,0.132918352,0.008971615,0.16362256,-0.114900836,-0.002264923,-0.001420244,-0.000149598,-0.443945356,-0.003576546,0.0031617
rerror_rate,0.012053302,0.00059075,-0.006166475,-0.000777302,-0.011529322,-0.000637622,-0.008304883,0.025166745,-0.099136771,-0.001049205,-0.002177468,-0.001159382,-0.0013985,-0.002059078,-0.002459514,-0.006851598,,,-0.008887384,-0.206969485,-0.286884525,-0.111728917,-0.111293464,1,0.994730954,-0.330002358,0.233383174,0.024024801,-0.088708679,-0.329411526,-0.319821778,0.210198816,-0.265331646,0.137343494,-0.111549538,-0.111126042,0.986994792,0.985199554,-0.287868822,0.313534616,-0.051310329,0.024721522,0.002719246,0.008784624,0.00073346,0.010687702,0.008155892,0.01081625,0.007752409,0.005111384,0.011571789,0.008178005,-0.02717454,0.009617037,-0.014319217,-0.285260363,0.010946492,0.009455018,-0.004747048,-0.004006752,-0.022114215,0.00860448,0.007780963,0.046650742,0.007602799,0.009814196,0.007100662,0.010687702,0.006436027,0.006845684,0.011034943,0.008449611,0.011791309,0.009538766,0.006367986,0.0086019,0.00941578,0.008485816,0.007775345,0.008551947,-0.006879686,0.06810779,0.005236896,0.008068213,0.005752887,0.008084607,0.292014355,-0.000352785,0.007350949,0.014358425,0.008456082,-0.032559368,0.007428413,0.010173386,0.008780326,0.013770448,0.009392093,0.014732797,-0.000352785,-0.000933387,0.005875276,-0.001320018,-0.00818724,0.012077958,0.008300996,0.01365915,0.009185602,-0.000997834,0.970048555,0.134405293,0.007090094,0.162921892,-0.111170334,-0.002256799,-0.000286385,-0.00014439,-0.446849823,-0.003649629,0.003190466
dst_host_srv_rerror_rate,0.010464638,0.001328358,-0.005470816,-0.001664777,-0.011904469,-0.000641489,-0.007748637,0.023584305,-0.08788542,-0.000872997,-0.001798694,-0.000872949,-0.001383251,-0.001478324,-0.002314799,-0.006779829,,,-0.008692951,-0.2080506,-0.288449871,-0.112288211,-0.115346255,0.985199554,0.986570544,-0.331991668,0.233983166,0.020311271,-0.087790855,-0.331625391,-0.321608278,0.211371561,-0.268798202,0.140223783,-0.112255653,-0.115320421,0.984803837,1,-0.289614338,0.315472985,-0.051712581,0.022656714,0.003035454,0.008842526,0.00106501,0.010757963,0.00820985,0.010887465,0.007803694,0.004926376,0.011102455,0.008232157,-0.027339315,0.009680437,-0.014406043,-0.286990062,0.011018401,0.009517289,-0.005089635,-0.004398918,-0.022602753,0.007592491,0.007899168,0.047368542,0.007653133,0.009878898,0.007147864,0.010757963,0.006478835,0.006891153,0.011107416,0.008505435,0.011868689,0.009601569,0.006410362,0.008658692,0.009477851,0.00859256,0.00782683,0.00820985,-0.006921402,0.068999677,-0.000354924,0.008121559,0.005395968,0.008138112,0.293799511,-0.000354924,0.007399795,0.014452374,0.008512,-0.033034428,0.007477696,0.010240326,0.008282432,0.013860569,0.009454063,0.013137646,-0.000354924,-0.000939047,0.006003647,-0.001328022,-0.008236884,0.012559528,0.008355876,0.013760571,0.009246209,-0.001003884,0.964140016,0.123801703,0.009056141,0.155121538,-0.115247275,-0.0014842,-0.000224475,0.000656641,-0.438422181,-0.003671759,0.003403789
